ID,coho,area,ppt.su.2000,ppt.su.2001,ppt.su.2002,ppt.su.2003,ppt.su.2004,ppt.su.2005,ppt.su.2006,ppt.su.2007,ppt.su.2008,ppt.su.2009,ppt.su.2010,ppt.su.2011,ppt.fa.2000,ppt.fa.2001,ppt.fa.2002,ppt.fa.2003,ppt.fa.2004,ppt.fa.2005,ppt.fa.2006,ppt.fa.2007,ppt.fa.2008,ppt.fa.2009,ppt.fa.2010,ppt.fa.2011,ccap.decid,ccap.open,ccap.evgrn,ccap.hdev,ccap.ldev,ccap.mdev,ccap.mxforest,ccap.wetland,ccap.ag,ccap.other,roads.1,roads.2,roads.3,roads.4,roads.5,nlcd.imperv,restoration,pop.census,pop.lscan,traffic
2526,0,23389443,68,147,60,17,227,96,50,77,190,72,44,100,379,1007,306,1072,653,683,1074,574,755,897,645,787,0.003,0.000,0.805,0.000,0.000,0.000,0.001,0.000,0.000,0.190,0,0,0,0,0,0.0000,0.0000,0.58,0.00,0.0
2527,0,22960495,76,166,65,19,236,100,47,83,183,77,46,110,346,838,277,907,582,586,1046,557,789,913,654,784,0.008,0.000,0.744,0.000,0.000,0.000,0.011,0.000,0.000,0.237,0,0,0,0,0,0.0007,0.0000,0.59,0.00,0.0
2528,0,17171625,72,158,62,18,235,96,47,87,185,78,48,111,350,843,285,914,601,607,1037,556,783,903,651,779,0.028,0.000,0.708,0.000,0.000,0.000,0.068,0.002,0.000,0.194,0,0,0,0,106,0.0010,0.0000,0.02,0.00,0.0
2529,0,28764773,70,149,63,16,228,98,52,72,190,67,41,95,415,1095,336,1178,729,757,1076,571,744,886,630,779,0.001,0.000,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.301,0,0,0,0,0,0.0000,0.0000,0.47,0.00,0.0
2530,1,40603673,63,140,60,15,206,88,44,65,161,58,32,88,364,893,297,984,605,598,1004,516,702,844,580,722,0.005,0.000,0.793,0.000,0.003,0.000,0.010,0.001,0.000,0.188,0,0,0,0,221,0.0015,0.0000,0.34,0.00,0.0
2531,0,24780004,72,152,65,17,233,104,51,68,179,61,35,85,469,1238,373,1324,831,843,1034,549,682,825,582,731,0.001,0.000,0.525,0.000,0.000,0.000,0.000,0.000,0.000,0.475,0,0,0,0,0,0.0000,0.0000,0.55,0.00,0.0
2532,1,29361219,56,125,55,14,198,82,44,60,153,52,27,79,393,994,317,1096,676,672,976,511,650,796,548,696,0.008,0.000,0.669,0.000,0.001,0.000,0.017,0.014,0.000,0.289,0,0,0,0,72,0.0006,0.0000,0.46,0.00,0.0
2533,1,29738849,75,167,71,26,244,132,51,92,193,66,48,100,326,717,236,744,450,533,846,435,567,705,521,596,0.021,0.000,0.528,0.000,0.002,0.000,0.178,0.006,0.000,0.265,0,0,0,0,189,0.0026,0.1009,6.37,0.93,0.0
2534,1,29444835,64,142,62,18,216,107,38,83,168,56,41,76,306,621,202,624,391,449,717,371,468,618,425,494,0.029,0.005,0.409,0.001,0.021,0.008,0.281,0.008,0.000,0.238,215,336,0,27,417,0.0163,0.0679,22.45,19.83,11897.1
2535,0,29792142,113,232,82,31,284,119,49,117,192,113,58,167,444,959,401,1055,766,726,1220,694,1050,1193,833,947,0.021,0.000,0.765,0.000,0.004,0.000,0.017,0.004,0.001,0.189,0,0,0,0,167,0.0035,0.0000,0.68,0.00,0.0
2536,1,25609826,106,229,81,29,300,122,48,113,194,95,67,150,363,770,298,798,636,591,942,525,830,937,650,741,0.006,0.000,0.687,0.001,0.011,0.004,0.032,0.005,0.001,0.253,0,0,0,0,304,0.0113,0.0000,0.00,0.04,0.0
2537,1,18462622,93,207,71,23,281,110,40,101,171,72,65,117,334,720,262,720,569,529,690,399,559,681,458,538,0.027,0.000,0.381,0.002,0.018,0.002,0.130,0.045,0.000,0.396,0,0,0,0,586,0.0121,0.0000,0.38,0.10,0.0
2538,1,12350494,70,159,55,15,230,85,30,92,145,54,54,82,295,625,225,616,460,446,559,344,404,525,341,413,0.020,0.000,0.402,0.000,0.011,0.002,0.169,0.012,0.000,0.384,0,0,0,0,358,0.0079,0.0810,14.28,2.11,0.0
2539,0,27202730,102,217,75,23,268,109,50,112,198,112,60,189,443,977,422,1101,746,702,1182,679,1006,1146,839,889,0.009,0.000,0.808,0.000,0.002,0.000,0.008,0.001,0.000,0.172,0,0,0,0,396,0.0021,0.0000,0.26,0.00,0.0
2540,0,18161117,106,223,71,22,291,113,47,102,186,102,62,180,389,864,346,898,664,630,1011,574,911,1014,739,784,0.009,0.000,0.648,0.000,0.009,0.001,0.023,0.005,0.000,0.305,0,0,0,0,585,0.0070,0.0000,0.00,0.00,0.0
2541,0,27769837,114,233,65,15,290,113,45,93,178,101,59,201,403,945,384,956,687,660,946,564,891,996,758,743,0.013,0.000,0.601,0.000,0.011,0.004,0.028,0.009,0.000,0.334,0,0,0,0,567,0.0095,0.2521,14.59,2.44,0.0
2542,0,19901028,116,236,68,16,303,118,44,93,177,92,60,180,381,883,348,885,648,617,863,516,772,886,658,668,0.004,0.000,0.588,0.000,0.013,0.003,0.037,0.004,0.000,0.351,0,0,0,0,704,0.0097,0.0000,18.89,0.85,0.0
2543,1,20116729,101,209,64,16,267,106,38,93,162,75,57,137,344,769,295,773,561,541,736,441,611,726,516,558,0.011,0.000,0.544,0.000,0.011,0.001,0.077,0.019,0.000,0.336,0,0,0,0,287,0.0088,0.0000,18.59,0.93,0.0
2544,0,26561206,53,118,53,15,196,83,41,44,117,40,22,64,364,901,297,1045,708,655,872,420,506,609,434,565,0.003,0.000,0.757,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0,0,0,0,0,0.0000,0.0000,0.51,0.00,0.0
2545,0,22011375,51,115,55,15,196,85,45,46,130,44,24,73,370,923,303,1061,683,628,915,440,510,607,445,581,0.005,0.000,0.831,0.000,0.002,0.000,0.002,0.000,0.000,0.161,0,0,0,0,0,0.0006,0.0454,0.61,0.00,0.0
2546,0,16980093,34,82,42,12,164,69,40,43,122,40,21,72,323,818,259,962,553,547,914,428,482,556,430,564,0.001,0.000,0.895,0.000,0.017,0.001,0.004,0.000,0.000,0.082,0,14,0,0,13,0.0057,0.0000,0.81,0.00,67.3
2547,0,23732698,75,154,67,17,240,110,57,69,184,64,38,81,445,1193,352,1260,791,834,1089,561,697,848,607,756,0.003,0.000,0.417,0.000,0.000,0.000,0.001,0.000,0.000,0.580,0,0,0,0,0,0.0000,0.0000,1.68,0.00,0.0
2548,0,23671060,64,133,57,14,230,98,58,71,189,66,42,82,372,1028,290,1090,638,707,1107,567,718,864,620,781,0.013,0.000,0.607,0.000,0.000,0.000,0.007,0.002,0.000,0.371,0,0,0,0,95,0.0005,0.0000,1.76,0.00,0.0
2549,1,25416558,55,122,52,12,191,90,30,76,146,47,34,56,302,577,189,563,366,415,648,336,409,572,368,429,0.051,0.019,0.420,0.001,0.042,0.015,0.330,0.012,0.001,0.110,280,0,304,0,1421,0.0303,0.2754,128.34,88.78,10966.2
2550,0,26422085,54,123,51,16,202,94,36,78,154,49,36,63,293,586,182,571,352,423,692,353,438,598,399,460,0.068,0.117,0.222,0.011,0.136,0.045,0.191,0.058,0.044,0.109,347,0,0,238,2981,0.0965,0.6056,265.72,204.76,11561.4
2551,0,22542972,70,158,65,22,233,114,49,89,186,69,48,100,324,718,235,749,461,524,853,449,581,725,521,622,0.049,0.030,0.502,0.001,0.048,0.007,0.194,0.020,0.020,0.129,0,0,0,0,1493,0.0273,0.0444,99.99,40.28,1631.9
2552,0,26176063,80,180,71,23,244,113,54,108,207,92,61,138,348,816,274,870,578,611,1059,571,768,900,668,792,0.002,0.000,0.809,0.000,0.007,0.003,0.030,0.005,0.000,0.143,0,0,0,0,0,0.0056,0.0000,9.07,0.29,0.0
2553,0,21616022,55,127,50,13,198,86,33,79,151,51,37,65,300,598,201,594,388,429,679,359,440,604,393,467,0.031,0.009,0.471,0.001,0.022,0.003,0.252,0.056,0.011,0.145,0,0,0,0,1056,0.0129,0.0000,37.65,18.97,336.7
2554,1,17668341,45,103,40,8,165,74,24,69,134,38,29,36,289,532,165,488,332,379,591,305,352,553,310,371,0.046,0.052,0.226,0.007,0.085,0.041,0.301,0.051,0.008,0.182,0,0,0,508,2803,0.0740,0.3396,257.64,142.20,3132.5
2555,0,17680795,54,121,50,13,191,91,31,75,148,46,34,52,301,588,185,570,369,421,651,337,407,588,365,431,0.066,0.036,0.186,0.002,0.075,0.034,0.380,0.076,0.013,0.131,584,0,0,313,2272,0.0647,0.2828,169.41,293.64,17289.1
2556,1,30052254,47,106,43,9,170,75,24,70,133,39,31,39,292,546,174,511,347,389,586,305,353,546,312,370,0.040,0.066,0.347,0.000,0.050,0.010,0.293,0.023,0.028,0.143,0,0,0,196,1796,0.0367,0.0998,144.39,82.57,1839.2
2557,1,30711321,59,132,48,12,197,74,24,82,128,47,42,64,261,541,185,534,373,382,495,299,341,471,289,345,0.041,0.000,0.438,0.000,0.004,0.001,0.295,0.050,0.000,0.170,0,0,0,0,640,0.0044,0.0326,17.79,4.45,0.0
2558,1,30511276,74,153,52,13,200,80,27,82,131,52,43,71,267,588,210,599,412,402,490,297,385,499,302,351,0.054,0.000,0.476,0.000,0.005,0.000,0.275,0.041,0.000,0.150,0,0,0,0,658,0.0033,0.0655,33.97,1.05,0.0
2559,1,17042708,72,139,50,14,177,75,26,80,126,51,45,68,253,560,195,578,384,385,475,276,373,476,278,319,0.062,0.002,0.276,0.000,0.039,0.001,0.364,0.061,0.000,0.195,0,0,0,0,1482,0.0153,0.2347,56.95,24.37,276.7
2560,0,25732712,91,199,73,24,263,112,42,99,177,76,57,118,351,737,283,774,575,561,793,439,618,744,509,598,0.010,0.000,0.523,0.000,0.026,0.007,0.049,0.022,0.000,0.363,0,0,0,0,350,0.0171,0.0000,1.10,1.38,0.0
2561,0,13281734,20,55,32,9,141,52,37,39,112,37,19,69,272,704,215,873,453,472,906,410,452,502,407,538,0.017,0.003,0.774,0.000,0.038,0.004,0.006,0.000,0.000,0.160,0,410,0,0,626,0.0179,0.0753,1.25,1.64,2044.2
2562,1,22005899,33,82,42,11,158,67,38,46,123,39,19,71,304,755,242,894,498,508,917,436,515,623,447,587,0.007,0.000,0.764,0.000,0.029,0.002,0.035,0.000,0.000,0.162,0,160,0,0,713,0.0139,0.0454,0.59,3.01,796.1
2563,1,17884174,40,97,48,12,167,72,38,50,124,39,15,67,315,767,251,893,516,505,918,424,535,678,453,607,0.030,0.000,0.747,0.000,0.033,0.001,0.080,0.007,0.000,0.103,0,218,0,0,482,0.0153,0.0559,0.88,0.78,1084.0
2564,1,22387019,81,183,71,14,223,94,45,86,187,81,48,145,418,943,369,1096,707,699,1098,664,1004,1085,837,920,0.038,0.000,0.646,0.000,0.000,0.000,0.119,0.004,0.000,0.193,0,0,0,0,172,0.0007,0.0000,1.33,0.45,20.2
2565,1,25132762,80,187,75,14,220,100,42,73,176,66,39,106,402,892,355,1038,673,654,1066,613,880,1014,742,804,0.068,0.001,0.531,0.000,0.008,0.002,0.221,0.007,0.000,0.163,0,16,0,0,921,0.0061,0.0000,13.04,8.04,169.3
2566,1,38601185,81,185,64,14,233,93,39,80,159,68,44,117,365,827,325,909,606,578,936,546,812,920,667,714,0.037,0.001,0.570,0.001,0.010,0.002,0.199,0.006,0.000,0.174,0,117,0,0,709,0.0080,0.0000,12.03,4.91,716.9
2567,1,21381419,85,195,65,14,227,89,42,85,168,80,51,147,413,954,372,1046,691,668,978,622,1001,1046,802,884,0.014,0.004,0.677,0.000,0.002,0.000,0.118,0.003,0.000,0.181,0,0,0,0,235,0.0018,0.0000,11.50,2.33,0.0
2568,1,30408528,89,193,58,12,236,90,39,88,144,75,51,121,313,753,280,735,531,470,679,439,675,788,533,559,0.020,0.009,0.542,0.002,0.030,0.010,0.141,0.015,0.000,0.230,0,174,0,0,544,0.0221,0.0987,65.46,61.15,1486.6
2569,0,30019951,86,192,65,15,238,72,36,86,151,73,49,141,396,919,354,1017,627,671,851,524,860,920,665,830,0.010,0.000,0.851,0.001,0.005,0.007,0.054,0.010,0.000,0.063,0,0,0,0,397,0.0095,0.0000,1.97,0.45,14.3
2570,1,20419010,75,174,59,13,213,73,33,84,128,60,45,93,303,714,256,739,479,461,639,400,600,716,451,543,0.008,0.000,0.551,0.000,0.009,0.007,0.137,0.063,0.000,0.224,0,0,0,0,45,0.0122,0.0000,5.37,0.59,4.2
2571,1,14758348,68,158,55,12,197,73,31,81,120,56,44,72,254,602,208,591,411,361,503,344,477,611,348,414,0.048,0.000,0.318,0.000,0.007,0.001,0.278,0.058,0.049,0.240,0,0,0,0,687,0.0061,0.0000,26.70,2.05,118.6
2572,0,22233682,90,195,58,13,227,92,35,85,139,66,48,101,297,701,257,690,488,440,577,381,543,662,418,467,0.015,0.000,0.526,0.000,0.003,0.001,0.202,0.021,0.000,0.233,0,0,0,0,15,0.0037,0.0000,15.56,1.43,0.0
2573,1,33003383,76,154,58,15,204,76,27,77,127,52,37,77,286,657,245,728,447,438,642,405,510,688,433,523,0.018,0.000,0.424,0.000,0.002,0.000,0.251,0.073,0.000,0.231,0,0,0,0,151,0.0033,0.0000,8.39,1.21,106.8
2574,1,33571554,74,156,57,13,202,75,27,79,120,51,40,73,268,619,222,650,423,398,553,355,475,612,372,447,0.012,0.000,0.505,0.000,0.008,0.000,0.162,0.042,0.001,0.271,0,0,0,0,528,0.0046,0.0000,10.82,2.08,64.4
2575,0,25901183,132,255,68,16,286,123,46,93,179,104,61,212,419,994,409,1019,722,692,950,573,917,1020,781,751,0.003,0.000,0.744,0.000,0.003,0.000,0.011,0.014,0.000,0.224,0,0,0,0,0,0.0045,0.0000,19.65,1.12,0.0
2576,1,19723461,77,166,52,13,208,82,29,83,134,55,44,78,264,598,208,593,415,395,504,317,421,533,326,377,0.026,0.000,0.420,0.000,0.004,0.000,0.219,0.026,0.000,0.305,0,0,0,0,434,0.0027,0.0000,37.27,1.59,0.0
2577,0,17681191,70,136,53,14,180,71,23,75,118,47,36,65,244,558,196,598,374,362,503,320,411,543,330,401,0.054,0.003,0.281,0.000,0.035,0.001,0.296,0.030,0.000,0.300,0,0,0,0,1081,0.0167,0.0566,43.96,20.81,813.0
2578,1,23637357,62,119,49,12,168,62,22,73,113,46,35,59,215,486,158,523,307,316,467,290,382,508,299,370,0.116,0.004,0.384,0.000,0.010,0.001,0.293,0.038,0.015,0.141,0,0,0,0,725,0.0078,0.2115,45.97,16.54,27.2
2579,0,24884105,76,158,63,15,223,73,52,99,223,96,50,186,405,928,338,1107,598,648,1036,611,1004,839,887,1080,0.013,0.000,0.710,0.000,0.001,0.000,0.031,0.002,0.000,0.242,0,0,0,0,0,0.0018,0.0000,0.39,0.00,0.0
2580,0,27159083,82,178,65,15,237,76,44,91,189,84,50,175,422,972,364,1127,654,703,954,619,998,916,828,1022,0.014,0.000,0.741,0.000,0.002,0.000,0.052,0.003,0.000,0.188,0,0,0,0,0,0.0021,0.0000,0.43,0.00,0.0
2581,0,29023632,87,190,67,16,252,71,39,92,173,81,53,168,414,955,362,1089,647,707,866,556,921,953,739,946,0.012,0.000,0.615,0.000,0.004,0.000,0.056,0.002,0.000,0.311,0,0,0,0,478,0.0029,0.0000,0.33,0.00,0.5
2582,0,30644615,88,192,67,16,239,83,46,99,191,95,56,193,448,1032,399,1170,731,765,1008,685,1127,1082,888,1057,0.013,0.000,0.688,0.000,0.001,0.000,0.006,0.000,0.000,0.292,0,0,0,0,63,0.0004,0.0000,0.45,0.00,0.0
2583,1,30616901,85,182,64,15,233,72,30,82,135,60,41,106,342,791,303,873,530,560,770,459,672,806,548,681,0.009,0.000,0.783,0.000,0.005,0.006,0.088,0.015,0.000,0.094,0,0,0,0,672,0.0085,0.0000,1.67,0.19,0.0
2584,1,13800328,91,187,69,18,242,83,38,93,182,80,38,138,445,1017,407,1199,683,762,906,634,786,1027,729,897,0.004,0.000,0.824,0.000,0.001,0.001,0.053,0.000,0.000,0.117,0,0,0,0,0,0.0017,0.1449,3.80,0.04,0.0
2585,1,25486465,91,189,69,17,237,85,34,86,158,68,37,113,395,906,359,1044,610,651,868,569,700,954,639,778,0.023,0.000,0.748,0.000,0.002,0.001,0.101,0.043,0.000,0.083,0,0,0,0,0,0.0040,0.0000,2.09,0.00,0.0
2586,1,27725700,80,158,61,16,211,76,31,82,150,63,33,93,333,758,293,878,502,524,811,529,619,897,571,692,0.012,0.000,0.669,0.000,0.005,0.003,0.149,0.006,0.000,0.155,0,0,0,0,9,0.0074,0.0000,4.09,0.57,0.0
2587,1,23068699,66,125,53,13,180,66,23,73,117,47,33,63,233,530,181,588,343,345,534,341,417,594,356,438,0.061,0.003,0.328,0.000,0.029,0.001,0.336,0.025,0.054,0.163,0,0,0,0,1305,0.0132,0.1300,52.90,26.30,532.0
2588,0,26251700,75,165,72,17,210,100,45,50,141,53,29,83,426,991,364,1188,767,696,979,504,638,776,545,668,0.011,0.000,0.775,0.000,0.000,0.000,0.003,0.000,0.000,0.212,0,0,0,0,0,0.0000,0.0000,1.52,0.00,0.0
2589,1,20363934,68,151,67,15,201,90,41,56,147,54,29,86,388,901,327,1074,673,637,944,505,651,794,563,680,0.009,0.000,0.843,0.000,0.006,0.000,0.008,0.000,0.000,0.134,0,0,0,0,0,0.0025,0.0000,0.00,0.00,0.0
2590,0,30219615,106,237,90,22,246,132,57,61,158,66,35,92,529,1234,450,1413,990,860,1024,499,666,805,572,694,0.012,0.000,0.764,0.000,0.000,0.000,0.003,0.000,0.000,0.221,0,0,0,0,0,0.0000,0.0000,1.32,0.00,0.0
2591,0,19478726,88,196,80,19,227,109,47,56,152,61,33,89,465,1084,398,1280,847,775,992,504,668,806,573,693,0.004,0.000,0.941,0.000,0.005,0.000,0.003,0.000,0.000,0.047,0,0,0,0,151,0.0015,0.0000,0.00,0.00,0.0
2592,1,23734152,76,165,69,15,212,92,42,67,167,65,36,98,410,942,346,1123,702,669,1013,516,697,828,602,716,0.007,0.000,0.676,0.000,0.009,0.000,0.003,0.001,0.005,0.299,0,0,0,0,225,0.0026,0.0000,0.02,0.00,0.0
2593,1,26045668,73,165,69,15,212,92,44,76,182,71,40,114,388,884,336,1047,657,636,1026,554,798,916,668,771,0.005,0.000,0.798,0.000,0.004,0.000,0.010,0.000,0.000,0.182,0,0,0,0,187,0.0017,0.0384,0.49,0.05,14.7
2594,1,24657697,73,165,69,14,216,90,43,82,182,72,41,118,381,866,333,1020,647,640,1037,585,847,961,707,798,0.010,0.000,0.793,0.000,0.001,0.000,0.081,0.006,0.000,0.109,0,0,0,0,320,0.0008,0.0000,0.45,0.07,20.8
2595,1,30258912,57,132,60,13,187,84,38,56,126,41,11,65,339,792,283,919,562,512,939,436,579,750,477,647,0.024,0.003,0.710,0.001,0.033,0.006,0.110,0.002,0.000,0.110,0,246,0,0,548,0.0194,0.0000,10.18,22.97,1522.8
2596,0,19141527,36,87,48,14,163,71,40,39,116,38,22,67,292,722,245,920,539,497,894,456,562,695,467,606,0.007,0.000,0.908,0.000,0.000,0.000,0.000,0.002,0.000,0.084,0,0,0,0,0,0.0000,0.0000,2.09,0.00,0.0
2597,0,30366974,33,80,45,12,164,65,40,39,116,38,22,68,290,716,240,896,512,491,889,447,547,674,460,595,0.005,0.000,0.883,0.000,0.001,0.000,0.001,0.001,0.000,0.108,0,0,0,0,66,0.0004,0.0000,1.32,0.00,0.0
2598,0,31728524,59,129,53,14,222,88,51,86,209,74,47,98,337,857,260,923,554,599,1060,571,727,866,637,780,0.011,0.000,0.707,0.000,0.000,0.000,0.066,0.006,0.000,0.210,0,0,0,0,208,0.0006,0.0000,0.91,0.00,0.0
2599,0,30164807,71,159,61,18,236,97,44,86,180,69,45,96,324,757,246,810,527,546,920,489,652,781,568,686,0.026,0.000,0.668,0.000,0.001,0.000,0.137,0.004,0.000,0.163,0,0,0,0,262,0.0015,0.0000,1.59,0.00,0.0
2600,1,45539076,45,101,51,12,175,71,39,46,132,42,21,78,323,772,266,931,547,529,915,460,583,717,493,621,0.019,0.000,0.727,0.000,0.010,0.000,0.018,0.001,0.000,0.224,0,0,0,0,395,0.0038,0.0439,0.20,0.00,0.0
2601,1,13004946,74,137,49,14,167,72,24,77,117,48,47,66,237,533,180,551,376,360,451,261,371,469,265,300,0.016,0.000,0.486,0.000,0.002,0.000,0.209,0.026,0.000,0.262,0,0,0,0,5,0.0019,0.0000,33.48,2.23,0.0
2602,0,6455004,40,79,37,9,104,42,13,67,79,31,25,41,140,296,91,311,162,201,292,166,221,334,145,225,0.166,0.009,0.208,0.001,0.029,0.005,0.144,0.237,0.018,0.183,0,0,0,198,1056,0.0128,0.0000,148.01,59.18,737.0
2603,0,9718926,39,80,37,9,106,42,12,70,78,32,25,42,141,301,92,305,160,200,299,172,232,341,145,231,0.212,0.030,0.232,0.000,0.046,0.008,0.277,0.110,0.000,0.084,0,0,0,271,1514,0.0219,0.0000,181.65,67.73,2610.6
2604,1,16498680,49,94,43,10,135,51,17,75,97,38,27,54,162,360,110,369,197,241,383,222,319,432,230,300,0.253,0.072,0.055,0.001,0.117,0.038,0.157,0.145,0.028,0.134,0,0,0,389,2887,0.0735,0.1212,346.02,174.50,5569.8
2605,1,9094560,51,96,44,10,145,51,18,74,99,38,28,55,165,370,112,389,205,249,380,225,321,436,236,303,0.270,0.085,0.056,0.001,0.110,0.010,0.158,0.057,0.100,0.153,0,0,0,411,1477,0.0567,0.1100,207.31,63.43,4386.2
2606,1,10760122,58,101,39,11,134,53,17,73,97,39,39,53,188,410,123,400,258,275,405,226,321,421,224,256,0.128,0.133,0.145,0.009,0.158,0.028,0.234,0.048,0.038,0.079,0,485,0,805,2615,0.1055,0.0000,279.84,116.32,13665.6
2607,0,7932105,63,105,40,12,133,56,20,76,106,43,44,57,193,425,131,422,280,293,427,249,344,440,235,268,0.163,0.058,0.088,0.000,0.082,0.003,0.436,0.041,0.001,0.128,0,0,0,289,2574,0.0427,0.0000,263.75,96.33,77.0
2608,0,9871695,60,100,39,11,141,53,19,75,105,43,40,55,186,406,123,397,259,279,422,243,331,434,238,265,0.100,0.028,0.016,0.000,0.062,0.003,0.144,0.174,0.400,0.072,0,0,0,353,1048,0.0287,0.2026,103.08,42.83,2146.1
2609,1,9339534,38,92,37,7,158,63,15,64,111,31,24,33,269,490,149,446,298,345,502,260,303,469,266,310,0.053,0.039,0.262,0.003,0.124,0.024,0.130,0.079,0.196,0.090,0,0,511,26,2099,0.0663,0.5354,185.08,121.40,4464.7
2610,1,12500948,37,91,35,6,155,60,14,63,107,30,23,34,258,467,140,423,278,329,496,257,304,458,268,308,0.125,0.024,0.084,0.000,0.043,0.001,0.306,0.043,0.218,0.155,0,0,225,0,1785,0.0211,0.1600,109.71,49.52,3077.5
2611,1,12261661,39,95,37,8,156,60,17,69,110,35,25,39,248,465,143,439,280,331,514,269,318,466,284,326,0.070,0.014,0.117,0.002,0.099,0.024,0.540,0.014,0.055,0.066,0,0,0,278,2377,0.0515,0.4078,337.18,218.08,7632.1
2612,1,10977814,33,86,32,6,144,49,12,66,95,30,22,34,224,418,122,381,242,297,458,249,281,425,244,281,0.119,0.011,0.071,0.001,0.112,0.034,0.392,0.096,0.092,0.072,0,0,453,37,2515,0.0573,0.0000,307.93,166.21,5083.7
2613,1,18366822,36,89,34,7,150,55,14,65,104,31,24,36,245,455,138,418,272,322,477,258,294,447,254,295,0.058,0.009,0.278,0.000,0.021,0.000,0.158,0.098,0.229,0.148,0,0,231,0,877,0.0109,0.8711,34.68,14.66,1726.8
2614,1,16223805,36,88,34,7,150,52,15,69,101,33,26,40,236,444,136,415,266,316,465,261,289,435,248,289,0.067,0.033,0.244,0.000,0.037,0.007,0.181,0.090,0.104,0.238,0,0,97,156,1071,0.0222,0.1233,55.52,30.15,1423.8
2615,1,15678315,42,99,39,8,166,60,19,74,113,39,32,48,248,475,152,453,299,338,490,276,309,454,267,314,0.063,0.011,0.343,0.002,0.026,0.008,0.262,0.081,0.020,0.184,0,0,65,30,912,0.0216,0.6378,60.64,79.55,684.9
2616,1,16387249,37,87,33,7,154,48,15,72,103,38,28,44,208,414,122,383,239,291,458,268,292,431,245,287,0.064,0.017,0.123,0.002,0.087,0.014,0.321,0.061,0.196,0.114,0,0,219,128,2556,0.0441,0.7933,150.77,82.41,2066.3
2617,1,18765434,55,118,45,11,180,67,21,78,119,44,36,55,244,505,171,504,338,357,465,275,309,445,260,305,0.051,0.021,0.228,0.000,0.100,0.003,0.413,0.053,0.000,0.131,0,0,0,250,2270,0.0381,0.1066,116.04,49.31,1469.2
2618,1,15616093,42,93,36,8,157,51,16,73,105,39,29,46,210,427,131,405,256,304,454,271,292,430,242,285,0.106,0.040,0.094,0.001,0.109,0.005,0.236,0.091,0.181,0.137,0,0,235,274,1735,0.0455,0.7044,163.14,86.95,3173.3
2619,1,8938505,47,95,39,10,157,54,17,73,107,40,29,47,207,432,131,409,264,313,453,268,293,430,239,281,0.149,0.037,0.078,0.000,0.083,0.010,0.453,0.018,0.004,0.167,0,0,38,0,2301,0.0410,0.1119,173.43,67.35,2674.6
2620,1,16342611,37,87,34,8,144,48,13,71,98,36,25,41,210,414,125,392,248,303,451,270,283,425,236,277,0.084,0.019,0.143,0.000,0.081,0.003,0.389,0.018,0.132,0.131,0,0,0,711,1834,0.0342,0.0000,175.98,61.85,4355.6
2621,1,14569426,42,89,36,9,147,49,15,73,101,38,27,46,196,403,120,383,238,295,447,260,291,426,236,271,0.092,0.013,0.064,0.002,0.052,0.015,0.233,0.055,0.263,0.211,0,0,552,206,1836,0.0358,0.8923,135.86,59.70,8506.1
2622,1,14063959,44,90,35,9,146,48,15,73,101,38,29,47,189,394,116,372,230,284,441,254,297,424,235,268,0.083,0.055,0.062,0.008,0.159,0.057,0.237,0.052,0.163,0.126,0,0,363,225,4457,0.1047,0.9243,460.81,388.89,6857.9
2623,1,12254284,51,96,37,10,141,51,17,75,104,41,36,53,189,404,120,388,244,283,434,249,317,428,235,268,0.078,0.023,0.113,0.000,0.102,0.002,0.409,0.072,0.131,0.070,0,0,368,179,2482,0.0442,0.2448,223.16,84.50,5576.5
2624,1,21159827,69,161,53,11,199,77,33,82,121,58,46,72,249,590,200,561,405,348,468,330,456,579,321,382,0.068,0.028,0.113,0.003,0.061,0.013,0.255,0.098,0.119,0.241,0,316,0,0,1279,0.0362,0.0000,78.91,47.68,3664.3
2625,1,16771260,69,167,56,11,206,76,35,83,126,60,48,79,265,633,213,612,433,377,573,381,562,676,411,478,0.047,0.054,0.250,0.001,0.080,0.014,0.283,0.012,0.017,0.243,0,46,0,0,1740,0.0451,0.0000,178.35,67.10,535.9
2626,1,11350458,66,144,49,12,191,72,27,78,118,50,42,63,228,536,172,502,352,321,431,288,385,498,279,330,0.055,0.013,0.284,0.001,0.019,0.002,0.277,0.092,0.121,0.136,0,49,0,0,832,0.0120,0.6167,48.91,67.85,1543.2
2627,1,19583488,68,133,48,13,169,69,23,77,112,46,41,60,223,509,167,502,342,326,428,259,359,464,258,300,0.065,0.029,0.078,0.001,0.100,0.005,0.227,0.112,0.233,0.151,0,324,0,0,1862,0.0445,0.0511,110.16,50.50,6791.1
2628,1,10051629,70,119,44,12,154,62,22,76,110,45,48,64,204,464,145,465,318,311,433,247,359,454,251,279,0.053,0.026,0.128,0.000,0.060,0.008,0.141,0.094,0.325,0.166,0,359,2,0,1144,0.0300,0.1990,146.93,93.79,7479.7
2629,1,17548418,70,109,40,12,141,56,21,75,106,45,50,63,185,415,126,407,282,281,416,247,355,449,243,266,0.038,0.024,0.068,0.008,0.093,0.034,0.198,0.064,0.306,0.167,0,0,176,88,1885,0.0650,0.2279,248.67,348.07,2514.9
